movieId,title,year,rating_promedio,total_votos
225263,2067 (2020),2020,2.65,72
5161,Intersection (1994),1994,2.65,180
311,Relative Fear (1994),1994,2.65,82
113696,Are You Here (2014),2014,2.65,105
143361,Iron Sky the Coming Race (2016),2016,2.65,115
100579,Universal Soldier: Day of Reckoning (2012),2012,2.65,148
2637,"Mummy's Hand, The (1940)",1940,2.65,191
109723,"Bag Man, The (2014)",2014,2.65,66
6128,Six Pack (1982),1982,2.65,76
6551,"Anarchist Cookbook, The (2002)",2002,2.65,63
5753,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?) (1981),1981,2.65,73
4613,K-9 (1989),1989,2.65,989
2831,A Dog of Flanders (1999),1999,2.65,83
4511,High Spirits (1988),1988,2.65,216
167370,Assassin's Creed (2016),2016,2.65,1263
7958,Bloody Mama (1970),1970,2.65,50
8889,"Legacy, The (1978)",1978,2.65,50
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",2008,2.65,2191
6423,Straight Talk (1992),1992,2.65,157
6264,"Core, The (2003)",2003,2.65,2910
79498,"Town That Dreaded Sundown, The (1976)",1976,2.65,67
12,Dracula: Dead and Loving It (1995),1995,2.65,4258
6203,Life Stinks (1991),1991,2.65,245
834,Phat Beach (1996),1996,2.65,205
3847,"Ilsa, She Wolf of the SS (1974)",1974,2.65,212
3316,Reindeer Games (2000),2000,2.65,2738
2523,Rollercoaster (1977),1977,2.65,256
8977,Alexander (2004),2004,2.65,2590
55955,Fred Claus (2007),2007,2.65,480
1837,"Odd Couple II, The (1998)",1998,2.65,528
65155,"Surfer, Dude (2008)",2008,2.65,68
2039,Cheetah (1989),1989,2.65,68
78032,Dread (2009),2009,2.65,92
105813,Godzilla vs. Megalon (Gojira tai Megaro) (1973),1973,2.65,58
5550,Love Me Tender (1956),1956,2.65,137
63393,Camp Rock (2008),2008,2.65,459
8864,Mr. 3000 (2004),2004,2.65,425
8129,Sex: The Annabel Chong Story (1999),1999,2.65,86
5999,Heavy Metal 2000 (2000),2000,2.65,554
6720,Kuffs (1992),1992,2.65,303
2259,Blame It on Rio (1984),1984,2.65,1450
89190,Conan the Barbarian (2011),2011,2.65,765
5784,Ghost Ship (2002),2002,2.64,2347
210855,The Rhythm Section (2020),2020,2.64,76
171207,Beyond Skyline (2017),2017,2.64,173
70301,Obsessed (2009),2009,2.64,194
216745,The Wrong Missy (2020),2020,2.64,298
2793,"American Werewolf in Paris, An (1997)",1997,2.64,2334
183727,The Man from Earth: Holocene (2017),2017,2.64,94
140212,Tarzan II (2005),2005,2.64,101
79251,"Serbian Film, A (Srpski film) (2010)",2010,2.64,771
8893,Basket Case 2 (1990),1990,2.64,105
3500,Mr. Saturday Night (1992),1992,2.64,729
251922,Infinite (2021),2021,2.64,200
143365,The Circle (2016),2016,2.64,928
4266,"Forsaken, The (2001)",2001,2.64,306
27735,Unstoppable (2004),2004,2.64,74
6686,"Medallion, The (2003)",2003,2.64,940
343,"Baby-Sitters Club, The (1995)",1995,2.64,943
251662,Awake (2021),2021,2.64,71
286029,The Little Mermaid (2023),2023,2.64,135
135536,Suicide Squad (2016),2016,2.64,5310
160187,Blackway (2015),2015,2.64,50
42009,Cheaper by the Dozen 2 (2005),2005,2.64,922
8810,AVP: Alien vs. Predator (2004),2004,2.64,6212
5787,"Truth About Charlie, The (2002)",2002,2.64,466
5100,"Man Who Loved Women, The (1983)",1983,2.64,104
280906,Disenchanted (2022),2022,2.64,72
1591,Spawn (1997),1997,2.64,6188
1126,Drop Dead Fred (1991),1991,2.64,3253
206329,3 from Hell (2019),2019,2.64,65
4295,Backtrack (Catchfire) (1990),1990,2.64,65
5697,Terror Train (1980),1980,2.64,159
2814,"Bat, The (1959)",1959,2.64,123
5170,All About the Benjamins (2002),2002,2.64,266
84942,Drive Angry (2011),2011,2.64,638
93803,4:44 Last Day on Earth (2011),2011,2.64,62
73929,Legion (2010),2010,2.64,1200
169982,Power Rangers (2017),2017,2.64,762
49110,Mom and Dad Save the World (1992),1992,2.64,99
76108,Tom and Jerry: The Movie (1992),1992,2.64,121
141038,Get a Clue (2002),2002,2.64,55
325,National Lampoon's Senior Trip (1995),1995,2.64,1059
439,Dangerous Game (1993),1993,2.64,59
27170,Cherry Falls (2000),2000,2.64,107
436,Color of Night (1994),1994,2.64,1338
113345,Jupiter Ascending (2015),2015,2.64,2584
143209,Tremors 5: Bloodline (2015),2015,2.64,100
226758,The Witches (2020),2020,2.63,163
5172,Full Frontal (2002),2002,2.63,415
50800,"Messengers, The (2007)",2007,2.63,425
3385,Volunteers (1985),1985,2.63,692
73741,Ninja (2009),2009,2.63,90
4894,Timerider: The Adventure of Lyle Swann (1982),1982,2.63,139
163937,Blair Witch (2016),2016,2.63,421
91694,Intruders (2011),2011,2.63,94
7310,Raw Deal (1986),1986,2.63,452
5926,Best Friends (1982),1982,2.63,83
7188,Buster (1988),1988,2.63,53
4913,Circus of Horrors (1960),1960,2.63,53
1426,Zeus and Roxanne (1997),1997,2.63,254
253130,The Forever Purge (2021),2021,2.63,129
212281,Mulan (2020),2020,2.63,683
128975,Hot Tub Time Machine 2 (2015),2015,2.63,482
97742,Alex Cross (2012),2012,2.63,171
166958,Hairspray Live! (2016),2016,2.63,61
209213,The Knight Before Christmas (2019),2019,2.63,126
4430,Popcorn (1991),1991,2.63,107
70663,"I Love You, Beth Cooper (2009)",2009,2.63,445
6349,Breakin' (1984),1984,2.63,211
156706,The Trust (2016),2016,2.63,169
7374,Home on the Range (2004),2004,2.63,574
57534,"Eye, The (2008)",2008,2.63,507
7262,Catch That Kid (2004),2004,2.63,182
4224,Exit Wounds (2001),2001,2.63,935
6885,In the Cut (2003),2003,2.63,575
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2003,2.63,6777
74452,"Wolfman, The (2010)",2010,2.63,802
185435,"Game Over, Man! (2018)",2018,2.63,177
69809,The Inhabited Island (2008),2008,2.63,67
5595,Shock Waves (1977),1977,2.63,71
7127,Run (1991),1991,2.63,75
258,"Kid in King Arthur's Court, A (1995)",1995,2.63,1807
7399,Ned Kelly (1970),1970,2.62,52
61073,Hell Ride (2008),2008,2.62,140
182477,Bleeding Steel (2017),2017,2.62,60
5658,Hanky Panky (1982),1982,2.62,52
230039,The Christmas Chronicles: Part Two (2020),2020,2.62,104
2307,One Tough Cop (1998),1998,2.62,201
711,Flipper (1996),1996,2.62,2212
74582,I Hope They Serve Beer in Hell (2009),2009,2.62,73
177993,Escape Room (2017),2017,2.62,69
6906,That Was Then... This Is Now (1985),1985,2.62,61
2016,"Apple Dumpling Gang Rides Again, The (1979)",1979,2.62,884
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),2008,2.62,308
176599,Naked (2017),2017,2.62,115
193779,We Have Always Lived in the Castle (2018),2018,2.62,70
5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)",2001,2.62,62
5582,Captain Ron (1992),1992,2.62,803
27888,When Will I Be Loved (2004),2004,2.62,87
2255,Young Doctors in Love (1982),1982,2.62,494
152838,The Veil (2016),2016,2.62,54
2234,Let's Talk About Sex (1998),1998,2.62,54
66783,Friday the 13th (2009),2009,2.62,737
1503,8 Heads in a Duffel Bag (1997),1997,2.62,1351
6321,Stella (1990),1990,2.62,67
818,"Very Brady Sequel, A (1996)",1996,2.62,2962
3944,Bootmen (2000),2000,2.62,88
70607,Feast II: Sloppy Seconds (2008),2008,2.62,88
3146,Deuce Bigalow: Male Gigolo (1999),1999,2.62,4370
70706,Fighting (2009),2009,2.62,147
163911,USS Indianapolis: Men of Courage (2016),2016,2.62,63
3063,Poison Ivy (1992),1992,2.62,1253
6251,Piglet's Big Movie (2003),2003,2.62,286
200614,Wonder Park (2019),2019,2.62,59
6484,Hollywood Homicide (2003),2003,2.62,899
216859,Inheritance (2020),2020,2.62,89
6829,"Gun in Betty Lou's Handbag, The (1992)",1992,2.62,123
455,Free Willy (1993),1993,2.62,9387
46062,High School Musical (2006),2006,2.62,1825
212371,The New Mutants (2020),2020,2.62,375
462,"Good Man in Africa, A (1994)",1994,2.62,209
47264,Barnyard: The Original Party Animals (2006),2006,2.62,517
142540,Visions (2015),2015,2.62,82
5295,New Best Friend (2002),2002,2.62,82
96616,That's My Boy (2012),2012,2.62,626
4650,Relentless (1989),1989,2.62,65
116215,"Ultramarines: A Warhammer 40,000 Movie (2010)",2010,2.62,52
2574,"Out-of-Towners, The (1999)",1999,2.62,1548
3610,Roustabout (1964),1964,2.61,109
202195,See You Yesterday (2019),2019,2.61,105
66304,Hotel for Dogs (2009),2009,2.61,302
6596,"Divorce, Le (2003)",2003,2.61,464
98,Shopping (1994),1994,2.61,92
1102,American Strays (1996),1996,2.61,79
32128,Blackball (2003),2003,2.61,66
112788,Sex Tape (2014),2014,2.61,813
414,"Air Up There, The (1994)",1994,2.61,930
6534,Hulk (2003),2003,2.61,8865
2808,Universal Soldier (1992),1992,2.61,4759
2507,Breakfast of Champions (1999),1999,2.61,476
3616,Loser (2000),2000,2.61,1675
4732,Bubble Boy (2001),2001,2.61,1200
312,Stuart Saves His Family (1995),1995,2.61,1325
106240,Free Birds (2013),2013,2.61,244
4982,"Crawling Eye, The (a.k.a. Trollenberg Terror, The) (1958)",1958,2.61,113
4131,Making Mr. Right (1987),1987,2.61,312
5185,Hero at Large (1980),1980,2.61,68
2667,"Mole People, The (1956)",1956,2.61,245
164725,The Cheetah Girls 2 (2006),2006,2.61,50
27839,"Ring Two, The (2005)",2005,2.61,1797
114704,Space Station 76 (2014),2014,2.61,91
100611,Escape from Planet Earth (2013),2013,2.61,246
83910,"Dilemma, The (2011)",2011,2.61,385
8855,Witchboard (1986),1986,2.61,147
7031,"Real McCoy, The (1993)",1993,2.61,171
7385,Twentynine Palms (2003),2003,2.61,88
72874,"Peacekeeper, The (1997)",1997,2.61,51
33930,Man with the Screaming Brain (2005),2005,2.61,51
104245,Planes (2013),2013,2.61,474
191367,The Predator (2018),2018,2.61,805
81180,30 Days of Night: Dark Days (2010),2010,2.61,182
52867,"Ex, The (2007)",2007,2.61,238
45208,RV (2006),2006,2.61,1028
6702,Dickie Roberts: Former Child Star (2003),2003,2.61,482
4180,Reform School Girls (1986),1986,2.61,75
54934,"Brothers Solomon, The (2007)",2007,2.61,170
198111,Paradise Hills,,2.61,85
3243,Encino Man (1992),1992,2.61,2805
487,Lightning Jack (1994),1994,2.61,642
170827,The Mummy (2017),2017,2.6,1256
8941,Riding the Bullet (2004),2004,2.6,139
8634,Tank (1984),1984,2.6,149
1677,Critical Care (1997),1997,2.6,178
72041,Tormented (2009),2009,2.6,53
168714,Wilson (2017),2017,2.6,87
160,Congo (1995),1995,2.6,15511
4563,Young Einstein (1988),1988,2.6,918
5583,"Devil Bat, The (1940)",1940,2.6,68
6968,Death Machine (1995),1995,2.6,68
142074,Knock Knock (2015),2015,2.6,442
3674,For the Love of Benji (1977),1977,2.6,230
43838,Troll (1986),1986,2.6,103
112277,Haunt (2013),2013,2.6,59
5727,Deadly Blessing (1981),1981,2.6,59
2471,Crocodile Dundee II (1988),1988,2.6,5814
2862,Caligula (1979),1979,2.6,1232
2147,"Clan of the Cave Bear, The (1986)",1986,2.6,1343
277408,Beast (2022),2022,2.6,60
177241,My Little Pony: The Movie (2017),2017,2.6,75
3669,Stay Tuned (1992),1992,2.6,441
1388,Jaws 2 (1978),1978,2.6,4957
2464,Trick or Treat (1986),1986,2.6,176
6521,"Main Event, The (1979)",1979,2.6,126
280992,Troll (2022),2022,2.6,121
437,Cops and Robbersons (1994),1994,2.6,1856
67073,Day of the Dead (2008),2008,2.6,249
52460,Pathfinder (2007),2007,2.6,382
5677,Abandon (2002),2002,2.6,337
84637,Gnomeo & Juliet (2011),2011,2.6,876
4934,"Exterminator, The (1980)",1980,2.6,149
981,Dangerous Ground (1997),1997,2.6,217
184189,Mary Magdalene (2018),2018,2.6,57
2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",1971,2.6,275
5189,Humanoids from the Deep (1980),1980,2.6,156
3721,Trixie (2000),2000,2.6,115
8062,Dahmer (2002),2002,2.59,179
53974,License to Wed (2007),2007,2.59,632
6313,Sibling Rivalry (1990),1990,2.59,95
49642,Unaccompanied Minors (2006),2006,2.59,132
112895,Willow Creek (2013),2013,2.59,106
110968,Pompeii (2014),2014,2.59,530
168738,Don't Knock Twice (2017),2017,2.59,69
3248,Sister Act 2: Back in the Habit (1993),1993,2.59,3152
3857,Bless the Child (2000),2000,2.59,817
55257,Postal (2007),2007,2.59,219
27003,Beowulf (1999),1999,2.59,150
1924,Plan 9 from Outer Space (1959),1959,2.59,2521
4199,Death Warrant (1990),1990,2.59,215
5093,Collateral Damage (2002),2002,2.59,2097
4603,Her Alibi (1989),1989,2.59,446
734,Getting Away With Murder (1996),1996,2.59,60
226698,Monster Hunter (2020),2020,2.59,224
1715,Office Killer (1997),1997,2.59,104
126575,Everly (2014),2014,2.59,115
1666,Hugo Pool (1997),1997,2.59,143
78207,Brief Interviews with Hideous Men (2009),2009,2.59,77
1359,Jingle All the Way (1996),1996,2.59,4473
5567,"Incubus, The (1981)",1981,2.59,61
1605,Excess Baggage (1997),1997,2.59,951
81949,"Romantics, The (2010)",2010,2.59,89
61465,Bangkok Dangerous (2008),2008,2.59,700
115871,Mercy (2014) ,2014,2.59,56
90730,Sometimes They Come Back (1991),1991,2.59,68
8799,Little Black Book (2004),2004,2.59,434
151675,Lazer Team (2016),2016,2.59,80
1460,That Darn Cat (1997),1997,2.59,823
2008,"This World, Then the Fireworks (1997)",1997,2.59,103
5313,The Scorpion King (2002),2002,2.59,4614
162148,Friend Request (2016),2016,2.59,115
50151,Home of the Brave (2007),2007,2.59,75
26841,Splitting Heirs (1993),1993,2.59,87
49528,Turistas (2006),2006,2.59,349
43391,Matti: Hell Is for Heroes (Matti) (2006),2006,2.59,105
116977,Dumb and Dumber To (2014),2014,2.59,1570
1831,Lost in Space (1998),1998,2.59,8357
688,Operation Dumbo Drop (1995),1995,2.59,3030
2815,Iron Eagle (1986),1986,2.59,1827
162660,God's Not Dead 2 (2016),2016,2.58,65
2051,Herbie Goes to Monte Carlo (1977),1977,2.58,949
2636,"Mummy's Ghost, The (1944)",1944,2.58,89
6695,Jeepers Creepers 2 (2003),2003,2.58,1188
4559,Vice Versa (1988),1988,2.58,398
4943,At the Earth's Core (1976),1976,2.58,101
5412,"Villain, The (1979)",1979,2.58,113
7321,Twisted (2004),2004,2.58,412
53464,Fantastic Four: Rise of the Silver Surfer (2007),2007,2.58,5041
27044,Breast Men (1997),1997,2.58,67
27524,"Gathering, The (2002)",2002,2.58,67
171867,Rough Night (2017),2017,2.58,305
4756,"Musketeer, The (2001)",2001,2.58,812
27192,"Prophecy 3: The Ascent, The (2000)",2000,2.58,55
435,Coneheads (1993),1993,2.58,14828
200326,Little (2019),2019,2.58,68
7368,Never Die Alone (2004),2004,2.58,56
3838,Phantasm III: Lord of the Dead (1994),1994,2.58,287
3921,Beach Party (1963),1963,2.58,156
274779,Senior Year (2022),2022,2.58,100
118922,Mr. Jones (2013),2013,2.58,50
1655,Phantoms (1998),1998,2.58,798
113348,Teenage Mutant Ninja Turtles (2014),2014,2.58,1502
279780,Halloween Ends (2022),2022,2.58,151
3990,Rugrats in Paris: The Movie (2000),2000,2.58,894
176923,Bushwick (2017),2017,2.58,70
1427,Turbulence (1997),1997,2.58,804
116529,Stalingrad (2013),2013,2.58,83
142374,Attack on Titan: End of the World (2015),2015,2.58,58
192315,Slaughterhouse Rulez (2018),2018,2.58,71
5469,Grand Theft Auto (1977),1977,2.58,71
6316,"Wiz, The (1978)",1978,2.58,610
606,Candyman: Farewell to the Flesh (1995),1995,2.58,1569
225289,Vampires vs. the Bronx (2020),2020,2.58,59
70898,Post Grad (2009),2009,2.58,138
212,Bushwhacked (1995),1995,2.58,487
1702,Flubber (1997),1997,2.58,5404
1468,Booty Call (1997),1997,2.58,1213
183055,The Beyond (2018),2018,2.58,66
141166,Arthur 3: The War of the Two Worlds (2010),2010,2.58,86
57536,Strange Wilderness (2008),2008,2.58,278
2902,Psycho II (1983),1983,2.58,1275
32296,Miss Congeniality 2: Armed and Fabulous (2005),2005,2.57,2030
4544,Short Circuit 2 (1988),1988,2.57,1816
3294,Eaten Alive (1977),1977,2.57,95
214922,Love. Wedding. Repeat (2020),2020,2.57,136
93126,Bag of Bones (2011),2011,2.57,68
202519,Child's Play (2019),2019,2.57,252
5768,Modern Problems (1981),1981,2.57,191
3780,Rocketship X-M (1950),1950,2.57,137
2786,Haunted Honeymoon (1986),1986,2.57,427
151593,Martyrs (2016),2016,2.57,76
59900,You Don't Mess with the Zohan (2008),2008,2.57,3720
185869,10x10 (2018),2018,2.57,63
2995,House on Haunted Hill (1999),1999,2.57,3192
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008),2008,2.57,56
6324,It Runs in the Family (2003),2003,2.57,105
6089,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)",1982,2.57,56
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),1995,2.57,2211
81312,Borderland (2007),2007,2.57,50
191483,The Nun (2018),2018,2.57,630
97643,[REC]³ 3 Génesis (2012),2012,2.57,230
4137,Morgan Stewart's Coming Home (1987),1987,2.57,87
64234,"Guyver, The (1991)",1991,2.57,87
3839,Phantasm IV: Oblivion (1998),1998,2.57,247
7148,Love Don't Cost a Thing (2003),2003,2.57,109
30791,Hellraiser: Inferno (2000),2000,2.57,153
70641,Miss March (2009),2009,2.57,190
1168,Bad Moon (1996),1996,2.57,227
144982,Paranormal Activity: The Ghost Dimension (2015),2015,2.57,221
173,Judge Dredd (1995),1995,2.57,16833
163951,Kickboxer: Vengeance (2016),2016,2.57,52
3403,Raise the Titanic (1980),1980,2.57,210
86059,Hop (2011),2011,2.57,398
45361,"American Haunting, An (2005)",2005,2.57,353
2088,Popeye (1980),1980,2.57,3740
7257,"Big Bounce, The (2004)",2004,2.57,432
3453,Here on Earth (2000),2000,2.57,663
2668,Swamp Thing (1982),1982,2.57,1555
143239,By the Sea (2015),2015,2.57,84
4390,Rape Me (Baise-moi) (2000),2000,2.57,446
5621,"Tuxedo, The (2002)",2002,2.56,2827
4109,Flowers in the Attic (1987),1987,2.56,491
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),1982,2.56,156
103721,Love (2011),2011,2.56,86
90870,Trespass (2011),2011,2.56,235
66659,Tyler Perry's Madea Goes to Jail (2009),2009,2.56,142
1798,Hush (1998),1998,2.56,348
5781,Private Lessons (1981),1981,2.56,87
189781,Down a Dark Hall (2018),2018,2.56,56
65817,Donkey Punch (2008),2008,2.56,112
5519,Change of Habit (1969),1969,2.56,56
99721,Texas Chainsaw 3D (2013),2013,2.56,210
101060,"Last Exorcism Part II, The (2013)",2013,2.56,81
54732,Balls of Fury (2007),2007,2.56,981
1431,Beverly Hills Ninja (1997),1997,2.56,3391
2521,Airport 1975 (1974),1974,2.56,709
5990,Pinocchio (2002),2002,2.56,264
197707,IO (2019),2019,2.56,257
27434,Darkness (2002),2002,2.56,308
3340,Bride of the Monster (1955),1955,2.56,312
1975,Friday the 13th Part 2 (1981),1981,2.56,2125
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),1998,2.56,2562
137563,Stung (2015),2015,2.56,51
4373,Pootie Tang (2001),2001,2.56,615
91660,"Darkest Hour, The (2011)",2011,2.56,423
191469,Robin Hood (2018),2018,2.56,346
61123,High School Musical 2 (2007),2007,2.56,1064
7727,Protocol (1984),1984,2.56,104
8823,"Sting II, The (1983)",1983,2.56,61
26870,Major League II (1994),1994,2.56,538
195847,A Christmas Prince: The Royal Wedding (2018),2018,2.56,81
128592,The Boy Next Door (2015),2015,2.56,145
100498,"Good Day to Die Hard, A (2013)",2013,2.56,1559
7704,"Delta Force, The (1986)",1986,2.56,318
128632,Home Sweet Hell (2015),2015,2.55,91
87909,Megan Is Missing (2011),2011,2.55,82
5277,"Evil That Men Do, The (1984)",1984,2.55,64
2755,Light of Day (1987),1987,2.55,183
175783,First Kill (2017),2017,2.55,55
69904,Open Water 2: Adrift (2006),2006,2.55,102
168650,XX (2017),2017,2.55,94
138610,The Gallows (2015),2015,2.55,113
1551,Buddy (1997),1997,2.55,323
1311,Santa with Muscles (1996),1996,2.55,163
6800,Cobra (1986),1986,2.55,1095
86478,Rabbit Without Ears 2 (Zweiohrküken) (2009),2009,2.55,68
109576,Welcome to the Jungle (2013),2013,2.55,78
2809,Love Stinks (1999),1999,2.55,283
141395,Nina Forever (2015),2015,2.55,59
219705,She Dies Tomorrow (2020),2020,2.55,79
3826,Hollow Man (2000),2000,2.55,8822
5730,Enter the Ninja (a.k.a. Ninja I) (1981),1981,2.55,90
262655,Hypnotic (2021),2021,2.55,50
150294,The Forest (2016),2016,2.55,251
6793,Beethoven (1992),1992,2.55,2028
3802,Freejack (1992),1992,2.55,1623
3597,Whipped (2000),2000,2.55,413
7308,King Solomon's Mines (1985),1985,2.55,374
175187,Revolt (2017),2017,2.55,63
274195,Jurassic World Dominion (2022),2022,2.55,507
77798,"Nightmare on Elm Street, A (2010)",2010,2.55,880
7319,Club Dread (2004),2004,2.55,608
7294,Welcome to Mooseport (2004),2004,2.55,578
1623,Wishmaster (1997),1997,2.55,1203
142574,Cow Belles (2006),2006,2.55,54
3596,Screwed (2000),2000,2.55,379
4854,Clambake (1967),1967,2.55,87
39421,After School Special (a.k.a. Barely Legal) (2003),2003,2.55,99
210571,Fantasy Island (2020),2020,2.55,253
5217,Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980),1980,2.55,88
190085,How It Ends (2018),2018,2.55,210
1772,Blues Brothers 2000 (1998),1998,2.54,3143
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1991,2.54,3027
4248,Josie and the Pussycats (2001),2001,2.54,1623
4341,What's the Worst That Could Happen? (2001),2001,2.54,448
4030,Dracula 2000 (2000),2000,2.54,1421
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",2012,2.54,2362
140074,The Vatican Tapes (2015),2015,2.54,80
5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata) (1980)",1980,2.54,80
4666,Skin Deep (1989),1989,2.54,183
619,Ed (1996),1996,2.54,723
54617,"Brice Man, The (Brice de Nice) (2005)",2005,2.54,70
